,Unnamed: 0.1,Unnamed: 0,SMILES
4723,4724,4725,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4724,4725,4726,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4725,4726,4727,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4726,4727,4728,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4727,4728,4729,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4728,4729,4730,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4729,4730,4731,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4730,4731,4732,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4731,4732,4733,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4732,4733,4734,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4733,4734,4735,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4734,4735,4736,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4735,4736,4737,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4736,4737,4738,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4737,4738,4739,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4738,4739,4740,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4739,4740,4741,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4740,4741,4742,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4741,4742,4743,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4742,4743,4744,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4743,4744,4745,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4744,4745,4746,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4745,4746,4747,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4746,4747,4748,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4747,4748,4749,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4748,4749,4750,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4749,4750,4751,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4750,4751,4752,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4751,4752,4753,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4752,4753,4754,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4753,4754,4755,[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)/C([H])=C(\[H])C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
4754,4755,4756,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])[H])C1=O
4755,4756,4757,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=O
4756,4757,4758,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2[H])C1=O
4757,4758,4759,[H]C1=C([H])C(=O)N(C([H])([H])[H])C1=O
4758,4759,4760,[H]C1=C([H])C(=O)N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C1=O
4759,4760,4761,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C1=O
4760,4761,4762,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C1=O
4761,4762,4763,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(C([H])([H])c3c([H])c([H])c(N4C(=O)C([H])=C([H])C4=O)c([H])c3[H])c([H])c2[H])C1=O
4762,4763,4764,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])/C([H])=C(/[H])C([H])([H])/C([H])=C(/[H])C([H])([H])/C([H])=C(/[H])C([H])([H])/C([H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=O
4763,4764,4765,[H]C1=C(C([H])([H])[H])C(=O)N(c2c([H])c([H])c([H])c([H])c2[H])C1=O
4764,4765,4766,[H]c1c([H])c([H])c(N2C(=O)C(C([H])([H])[H])=C(C([H])([H])[H])C2=O)c([H])c1[H]
4765,4766,4767,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(F)c([H])c2[H])C1=O
4766,4767,4768,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])C(=O)N(c2c([H])c([H])c([H])c([H])c2[H])C1=O
4767,4768,4769,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])/C([H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=O
4768,4769,4770,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c(N3C(=O)C([H])=C([H])C3=O)c2[H])C1=O
4769,4770,4771,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2Cl)C1=O
4770,4771,4772,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c(Cl)c2[H])C1=O
4771,4772,4773,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(Cl)c([H])c2[H])C1=O
4772,4773,4774,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2Br)C1=O
4773,4774,4775,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c(Br)c2[H])C1=O
4774,4775,4776,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(N3C(=O)C([H])=C([H])C3=O)c([H])c2[H])C1=O
4775,4776,4777,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(Br)c([H])c2[H])C1=O
4776,4777,4778,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2I)C1=O
4777,4778,4779,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c(I)c2[H])C1=O
4778,4779,4780,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(I)c([H])c2[H])C1=O
4779,4780,4781,[H]C1=C([H])C(=O)N(C([H])([H])c2c([H])c([H])c(C([H])([H])N3C(=O)C([H])=C([H])C3=O)c([H])c2[H])C1=O
4780,4781,4782,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c2[H])C1=O
4781,4782,4783,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N2C(=O)C([H])=C([H])C2=O)C1=O
4782,4783,4784,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2[H])C1=O
4783,4784,4785,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])C1=O
4784,4785,4786,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])C1=O
4785,4786,4787,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])C1=O
4786,4787,4788,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C1=O
4787,4788,4789,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N2C(=O)C([H])=C([H])C2=O)C1=O
4788,4789,4790,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])N2C(=O)C([H])=C([H])C2=O)C1=O
4789,4790,4791,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])[H])C1=O
4790,4791,4792,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c(C([H])([H])C([H])([H])[H])c2[H])C1=O
4791,4792,4793,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])C1=O
4792,4793,4794,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])C1=O
4793,4794,4795,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])C1=O
4794,4795,4796,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C1=O
4795,4796,4797,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])C1=O
4796,4797,4798,[H]Oc1c([H])c([H])c(N2C(=O)C([H])=C([H])C2=O)c([H])c1[H]
4797,4798,4799,[H]C1=C([H])C(=O)N(C([H])([H])c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])C1=O
4798,4799,4800,[H]C1=C([H])C(=O)N(C([H])([H])c2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])C1=O
4799,4800,4801,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])C1=O
4800,4801,4802,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])C1=O
4801,4802,4803,[H]C1=C([H])C(=O)N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C1=O
4802,4803,4804,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c([H])c2F)C1=O
4803,4804,4805,[H]C1=C([H])C(=O)N(c2c([H])c([H])c([H])c(F)c2[H])C1=O
4804,4805,4806,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=O
4805,4806,4807,[H]/C(=C(/[H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C([H])([H])N([H])C(=O)C([H])([H])N1C(=O)C([H])(C([H])([H])OC(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2C(F)(F)F)N=C(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21
4806,4807,4808,[H]/C(=C(/[H])S(=O)(=O)C([H])([H])C([H])([H])[H])C([H])([H])N([H])C(=O)C([H])([H])N1C(=O)[C@@]([H])(C([H])([H])OC(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2C(F)(F)F)N=C(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21
4807,4808,4809,[H]/C(=C(/[H])S(=O)(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])N([H])C(=O)C([H])([H])N1C(=O)[C@@]([H])(C([H])([H])OC(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2C(F)(F)F)N=C(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21
4808,4809,4810,[H]/C(=C(/[H])S(=O)(=O)C([H])([H])[H])C([H])([H])N([H])C(=O)C([H])([H])N1C(=O)[C@@]([H])(C([H])([H])OC(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2C(F)(F)F)N=C(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21
4809,4810,4811,[H]/C(=C(/[H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])[C@@]([H])(N([H])C(=O)C([H])([H])N1C(=O)[C@@]([H])(C([H])([H])OC(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2C(F)(F)F)N=C(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
